"Id","Column_B","Name","Shortcut","ShareNumbers","SharePrice","Date","Description","Column_I","Column_J","Column_K","Column_L","Href","PhoneNumber","Email","FullName","HeadAccount","Profile","Address","HrefStatus","VoteNumbers","Date2","Column_W","Column_X","Volumen20"
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/mma_05.11.2010.pdf">05.11.2010</a></td></tr>","8040400","2012-07-07 00:00:00","1. Otwarcie Zwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania wiążących chwał.
4. Przyjęcie porządku obrad ZWZ.
5. Przedstawienie przez Zarząd: sprawozdania finansowego Spółki za rok obrotowy 2011, sprawozdania Zarządu z działalności Spółki w roku obrotowym 2011 oraz wniosku Zarządu w sprawie podziału osiągniętego zysku.
6. Przedstawienie przez R","2012-08-01 00:00:00","1540.5566249999999"
"598","3","Astoria Capital","ACL","392700271","2.9999999999999999E-2","2013-05-20 00:00:00","Astoria Capital S.A. jest podmiotem prowadzącym działalność inwestycyjną w podmioty z rynku zarówno publicznego jak i niepublicznego w oparciu o środki własne. Głównym przedmiotem działalności Spółki jest pozyskiwanie kapitału oraz realizacja inwestycji ze zgromadzonych środków pieniężnych w wyselekcjonowane spółki, finansowanie ich rozwoju przez dalsze dokapitalizowanie lub odpłatne, okresowe użyczenie środków finansowych. Astoria Capital S.A. realizuje inwestycje w spółki cechujące się wysokim","PLBIOMD00017","14","64","11","www.astoriacapital.pl","(71) 791-15-55","biuro@astoriacapital.pl","Astoria Capital S.A.","Piotr Mikołajuk","Pozostałe doradztwo w zakresie prowadzenia działalnosci gospodarczej
i zarządzania (70.22)","Plac Powstańców Śląskich 1 lok. 201, 53-329 Wrocław","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/acl.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/acl_22.10.2010.pdf">22.10.2010</a></td></tr>
<br/>
<tr><td","402701086","2013-04-14 00:00:00","1. Otwarcie Obrad Zgromadzenia.
2. Wybór przewodniczącego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad Zgromadzenia.
5. Podjęcie uchwał w sprawie:
a) zmiany statutu Spółki,
b) wyrażenia zgody na nieodpłatne nabycie przez Spółkę akcji własnych Spółki w celu ich umorzenia,
c) umorzenia nabytych nieodpłatnie przez Spółkę akcji własnych,
d) obniżenia kapitału zakładowego Spółki w związku z umorzeniem akcji w","2012-08-01 00:00:00","1607.196375"
"599","3","FinHouse","FIN","1112500","0.96999999999999997","2013-02-27 00:00:00","Spółka zajmuje się dostarczaniem podmiotom zajmującym się sprzedażą kredytów hipotecznych, a więc: pośrednikom finansowym, deweloperom, agencjom nieruchomości i bankom, rozwiązań informatycznych niezbędnych do sprzedaży kredytów (System Obsługi Kredytów Hipotecznych), a także rozwiązań umożliwiających zarządzanie sprzedażą produktów finansowych (System CRM/BackOffice). ","PLFINHS00018","36","64","11","www.finhouse.pl","(22) 423-90-85","info@finhouse.pl","Finhouse S.A.","Artur Luterek","Pozostała działalność usługowa w zakresie technologii
informatycznych i komputerowych (62.09)","ul. Nowogrodzka 50 lok. 515, 00-695 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/fin.pdf">Pobierz</a></td></tr>","1112500","","","2012-08-01 00:00:00","2190.2696249999999"
"601","3","Remedis","REM","39126666","0.16","2013-05-14 00:00:00","Spółka Remedis SA, która kontynuuje pracę i misję firmy Obsługa Wierzytelności "Faktor" Sp. z o.o. - obecnie KLN Investments Sp. z o.o. - istnieje od 2006 roku. Obecnie prowadzi działalnośc m.in. w zakresie: udzielanie finansowania (m.in. pożyczki); świadczenie usług doradczych i finansowych w zakresie restrukturyzacji; pośrednictwo w udzielaniu kredytów; faktoring; sporządzanie analiz finansowych, programów naprawczych; wykup wierzytelności. Powyższe produkty i usługi kieruje do zakładów opieki","PLREMDS00039","37","64","11","www.remedis.eu","(61) 66-57-800","remedis@remedis.eu","Remedis S.A.","Krzysztof Nowak","Działalność holdingów finansowych (64.20)","ul. Romka Strzałkowskiego 5/7, 60-854 Poznań","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/rem.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/rem_03.22.2011.pdf">03.22.2011</a></td></tr>","56336666","2013-03-01 00:00:00","1. Otwarcie Nadzwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania i zdolności Nadzwyczajnego Walnego Zgromadzenia do podejmowania wiążących uchwał.
4. Przyjęcie porządku obrad Nadzwyczajnego Walnego Zgromadzenia.
5. Wybór Komisji Skrutacyjnej.
6. Podjęcie uchwały w sprawie połączenia Remedis S.A. ze spółką Inwest Consulting S.A. oraz zmian w statucie Remedis S.A.
7. Wolne głosy i wnioski.
8. Zamknięcie obrad Nad","2012-08-01 00:00:00","463.7924999999999"
"602","3","inwestycje.pl","INW","7863087","0.35999999999999999","2013-05-20 00:00:00","Spółka niezależnym podmiotem operującym w branży mediowej. Wysoka specjalizacja branżowa (segment finansowy i inwestycyjny) stanowi kluczową przewagę konkurencyjną. Przedmiotem działalności jest świadczenie usług związanych ze sprzedażą powierzchni reklamowych oraz promocji produktów finansowych w skupionych w ramach grupy inwestycje.pl portalach. Głównym źródłem przychodów generowanych przez Spółkę jest sprzedaż powierzchni reklamowej w należącej do Inwestycje.pl S.A. portalach internetowych. S","PLINSTC00028","48","64","11","www.spolka.inwestycje.pl","(071) 788 29 90","office@inwestycje.pl; inwestorzy@inwestycje.pl","Inwestycje.pl S.A.","Anna Sołowska-Łabaz","Działalność usługowa w zakresie informacji (63.00)","ul. Nabycińska 19/413, 50-986 Wrocław","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/inw.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/inw_10.08.2011.pdf">10.08.2011</a></td></tr>
<br/>
<tr><td","7863087","","1. Otwarcie Zwyczajnego Walnego Zgromadzenia Akcjonariuszy.
2. Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia Akcjonariuszy.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia Akcjonariuszy oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad Zwyczajnego Walnego Zgromadzenia Akcjonariuszy.
5. Powołanie Komisji Skrutacyjnej.
6. Przedstawienie przez Zarząd oraz rozpatrzenie sprawozdania Zarządu z działalności Spółki za rok obrotowy 2011, sprawozdani","2012-08-01 00:00:00","2524.6225000000004"
"603","3","4Fun Media","4FM","4063500","19.670000000000002","2013-05-20 00:00:00","Spółka tworzy grupę kapitałową działającą na rynku telewizyjnym ze szczególnym uwzględnieniem rynku telewizji tematycznych. Jest interaktywną platformą telewizyjną, dystrybuującą treści video poprzez telewizję, telefonię komórkową, platformy IPTV oraz Internet. Grupa Kapitałowa 4fun Media SA jest: nadawcą tematycznych kanałów telewizyjnych 4fun.tv i rebel:tv, producentem programów i treści video przystosowanych do dystrybucji w stacjach telewizyjnych, telefonach komórkowych, internecie i na plat","PL4FNMD00021","16","17039362","4","www.4funmedia.pl","(22) 488-43-00","tymon.betlej@4fun.tv; biuro.prasowe@4funmedia.pl ","4Fun Media S.A.","Ewa Czekała","Działalność związana z produkcją filmów, nagrań wideo i programów telewizyjnych (59,11)","ul. Bobrowiecka 1a, 00-128 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/4fm.pdf">Pobierz</a></td></tr>
</br>
<tr><td>Prospekt :</td><td><a href="http://www.analizyontime.pl/Prospekty/4fm_20.09.2010.pdf">20.09.2010</a></td></tr>","4063500","2013-04-25 00:00:00","1. Otwarcie Zwyczajnego Walnego Zgromadzenia Spółki.
2. Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia Spółki.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia Spółki i jego zdolności do podejmowania wiążących uchwał.
4. Przyjęcie porządku obrad Zwyczajnego Walnego Zgromadzenia Spółki.
5. Przedstawienie przez Zarząd: sprawozdania Zarządu z działalności Spółki za rok 2012, sprawozdania finansowego Spółki za rok obrotowy 2012, wniosku w sprawie podziału zysku osiągn","2012-08-01 00:00:00","134385.429"
"604","1","Milkland","MLK","31250000","11.01","2013-05-20 00:00:00","Spółka jest działającym na terenie Rosji i Ukrainy producentem szerokiej gamy wyrobów mlecznych. Oferuje pełną gamę produktów, takich jak wyroby z mleka pełnego, sery i masło. Na terenie Ukrainy posiada 10 zakładów produkcyjnych wytwarzających szeroką gamę produktów mlecznych.","NL0009508712","20","68157714","3","www.milkiland.com","(+38044) 369 52 53","office@milkiland.com; office@milkiland.nl","Milkland N.V.","Anatoliy Yurkevych","","Reinwardtstraat 232, 1093HP, Amsterdam","","31250000","2013-06-21 00:00:00","1. Opening of the General Meeting.
2. Changes to the Board of Directors (voting item):
a.Appointment of Vitaliy Strukov as new non-executive member of the Board of Directors;
b. Appointment of George Logush as new non-executive member of the Board of Directors;
c. Dismissal of Mr. Frederick Aherne from the Board of Directors of the Company;
d. Dismissal of Mr. Gerard Heerink from the Board of Directors of the Company.
3. Report of the Board of Directors on the financial year 2012 (for discussion","2012-08-01 00:00:00","39057.721750000004"
"605","3","Stanusch Technologies","STT","1497005","1.3500000000000001","2013-05-20 00:00:00","Stanusch Technologies SA to innowacyjna spółka reprezentująca sektor nowych technologii. Firma prowadzi szereg prac badawczo-rozwojowych nad wykorzystaniem sztucznej inteligencji w zarządzaniu przedsiębiorstwem. Spółka specjalizuje się w projektach związanych z przetwarzaniem języka naturalnego (NLP - Natural Language Processing), semantycznego wyszukiwania informacji (WEB 3.0) oraz rozpoznawania mowy. Systemy opracowane przez Stanusch Technologies usprawniają działalność biznesową i optymalizuj","PLSTNTH00024","47","64","11","www.stanusch.com","(032) 248-01-43","ewa@stanusch.com","Stanusch Technologies S.A.","Maciej Stanusch","Działalność związana z oprogramowaniem i doradztwem w zakresie informatyki oraz działalność powiązana (62.00)","ul. Karola Goduli 36, 41-712 Ruda Śląska","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/stt.pdf">Pobierz</a></td></tr>","1497005","","","2012-08-01 00:00:00","182.60750000000002"
"606","3","Teliani Valley","TLV","5720000","0.60999999999999999","2013-05-20 00:00:00","Spółka w ramach swojej działalności zajmuje się importem i sprzedażą na terenie Polski, gruzioskiego wina sygnowanego marką Teliani Valley. Podstawą modelu biznesowego jest umowa podpisana z producentem wina, Teliani Valley JSC, na wyłącznośd sprzedaży wszystkich produktów winnicy w Polsce. Model biznesowy zakłada koncentrację na jednym rodzaju produktu. Winnica Teliani Valley położona jest w samym sercu najlepszego dla uprawy winogron rejonu Gruzji - Kakhetii.W piwnicach Teliani Valley przechow","PLTLVPL00022","8","64","11","www.telianivalley.pl","(+480) 795 552 699","office@telianivalley.pl","Teliani Valley Polska S.A.","Adam Sworowski","Sprzedaż hurtowa napojów alkoholowych (46.34)","ul. Ostrowskiego 30, 53-238 Wrocław","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/tlv.pdf">Pobierz</a></td></tr>
</br>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/tlv_29.11.2010.pdf">29.11.2010</a></td></tr>
</br>
<tr><td","6215000","2012-06-26 00:00:00","1. Otwarcie Zgromadzenia.
2. Wybór przewodniczącego.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Wybór Komisji Skrutacyjnej.
6. Podjęcie uchwał w sprawie:
a) rozpatrzenia i zatwierdzenia sprawozdania Zarządu z działalności Spółki za 2011r.
b) rozpatrzenia i zatwierdzenia sprawozdania finansowego Spółki za 2011r.
c) rozpatrzenia i zatwierdzenia sprawozdania Rady Nadzorczej z działalności w 2011","2012-08-01 00:00:00","6857.2445000000007"
"607","3","Smoke Shop","SMK","3270500","0.47999999999999998","2013-05-20 00:00:00","Model biznesowy Spółki koncentruje się na prowadzeniu sieci salonów pod marką Smoke Shop, zajmujących się detalicznym handlem artykułami tytoniowymi, w tym: papierosami, produktami z grupy OTP (Other Tobacco Products - produkty tytoniowe inne niż papierosy) oraz akcesoriami do palenia tytoniu. W ofercie znajdują się m.in.: cygara, cygaretki, papierosy, fajki, tytonie i tabaka. Działalnośd salonów wchodzących w skład sieci skoncentrowana jest wyłącznie na wyrobach tytoniowych i akcesoriach niezbę","PLSMOKS00023","8","64","11","www.smoke.pl","(022) 884-63 05","info@smoke.pl","Smoke Shop S.A.","Maciej Król","Handel detaliczny, z wyłączeniem handlu detalicznego pojazdami samochodowymi (47.00)","ul. Odrowąża 15, 03-310 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/smk.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/smk_29.11.2011.pdf">29.11.2011</a></td></tr>","3270500","2012-07-20 00:00:00","1. Otwarcie obrad Zwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Zwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
4. Wybór członków Komisji Skrutacyjnej.
5. Podjęcie uchwały w sprawie rozpatrzenia i zatwierdzenia sprawozdania Zarządu z działalności Spółki za rok obrotowy obejmujący okres od dnia 01 stycznia 2011 roku do dnia 31 grudnia 2011 roku.
6. Podjęcie uchwały w sprawie rozpatrzen","2012-08-01 00:00:00","510.40649999999994"
"609","3","Polski Holding Rekrutacyjny","PLH","12757242","0.83999999999999997","2013-05-20 00:00:00","Spółka skupia prężne i nowoczesne przedsiębiorstwa prowadzące swoją działalność w obszarze Human Resources. W holdingu udział mają spółki z zakresu agencji pracy tymczasowej, doradztwa personalnego, rekrutacji, head huntingu, szkoleń oraz outsourcingu płacowego. Przedmiotem działalności PHR jest inwestowanie w już istniejące podmioty jak i nowopowstałe przedsięwzięcia. Dzięki wsparciu Grupy PHR spółki generują większe zyski, co przekłada się na indywidualny sukces zarządzających nimi managerów. ","PLPHLRK00027","36","64","11","www.polskihr.pl","(012) 357-22-66","info@polskihr.pl","Polski Holding Rekrutacyjny S.A.","Bartosz Kaczmarczyk","Działalność związana z wyszukiwaniem miejsc pracy i pozyskiwaniem pracowników (78.10)","ul. Słowicza 16, 02-320 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/plh.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Dok. Informacyjny :</td><td><a href="http://www.analizyontime.pl/Prospekty/plh_23.05.2011.pdf">23.05.2011</a></td></tr>
<br/>
<tr><td","13757242","2012-01-21 00:00:00","","2012-08-01 00:00:00","1491.348"
"610","3","Izostal","IZS","32744000","5.3300000000000001","2013-05-20 00:00:00","Spółka jest jednym z wiodących dostawców rur dla sektora gazowniczego w Polsce i pozostałych krajach Europy Środkowo - Wschodniej. Jest również dostawcą rur dla przemysłu paliwowego, ciepłownictwa, wodociągów i kanalizacji oraz wielu innych przeznaczeń. Dla kompleksowej obsługi naszych klientów, Spółka Izostal S.A. zajmuje się dystrybucją rur stalowych, wyrobów hutniczych, armatury stalowej oraz rur polietylenowych.","PLIZSTL00023","27","16777218","3","www.izostal.com.pl","(077) 405-65-00","info@izostal.com.pl","Izostal S.A.","Marek Mazurek","obróbka metali i nakładanie powłok na metale (25.61)","ul. Polna 3, 47-120 Zawadzkie","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/izs.pdf">Pobierz</a></td></tr>
<br/>
<tr><td>Prospekt :</td><td><a href="http://www.analizyontime.pl/Prospekty/izs_08.12.2010.pdf">08.12.2010</a></td></tr>","32744000","2013-05-16 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Przedstawienie sprawozdania Zarządu z działalności Izostal S.A. oraz sprawozdania finansowego Izostal S.A. za rok obrotowy 2012.
6. Przedstawienie sprawozdania Rady Nadzorczej z oceny sprawozdania Zarządu z działalności Izostal S.A., sprawozdania finansowego za rok obrotowy 2012 or","2012-08-01 00:00:00","94832.226874999993"
"611","3","Votum","VOT","12000000","4.4000000000000004","2013-05-20 00:00:00","Spółka jest największym na polskim rynku ubezpieczeniowym podmiotem oferującym kompleksową pomoc w sprawach odszkodowawczych. Specjalizuje się w postępowaniach dotyczących roszczeń za szkody osobowe objęte systemem ubezpieczeń obowiązkowych. Podstawowa usługa Spółki polega na podjęciu działań mających na celu ustalenie sprawcy wypadku i jego ubezpieczyciela, a następnie uzyskanie od niego świadczeń odszkodowawczych.","PLVOTUM00016","35","16777218","4","www.votum-sa.pl","(071) 334-38-04","inwestorzy@votum-sa.pl","Votum S.A.","Dariusz Czyż","Działalność związana z oceną ryzyka i szacowaniem poniesionych strat (66.21)","ul. Wyścigowa 56i, 53-012 Wrocław","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/vot.pdf">Pobierz</a></td></tr>","12000000","","1. Otwarcie obrad.
2. Wybór Przewodniczącego.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Przedstawienie sprawozdania z działalności Rady Nadzorczej za rok obrotowy 2012 i dokonanej przez Radę Nadzorczą oceny sprawozdania Zarządu z działalności Spółki oraz z działalności grupy kapitałowej VOTUM i jednostkowego sprawozdania finansowego oraz skonsolidowanego sprawozdania finansowego za rok obrotowy 2012, a ","2012-08-01 00:00:00","16809.458750000002"
